layer,epoch,train_loss,train_accuracy,val_accuracy,best_accuracy,is_best
7,32,0.4001641198992729,0.2591194968553459,0.0,0.39195979899497485,False
7,33,0.4006645232439041,0.2779874213836478,0.0,0.39195979899497485,False
7,34,0.4014401286840439,0.2540880503144654,0.0,0.39195979899497485,False
7,35,0.40129242092370987,0.2088050314465409,0.0,0.39195979899497485,False
7,36,0.40108682960271835,0.27672955974842767,0.0,0.39195979899497485,False
7,37,0.401980884373188,0.18490566037735848,0.0,0.39195979899497485,False
7,38,0.40108075737953186,0.24025157232704403,0.0,0.39195979899497485,False
7,39,0.40175722539424896,0.2188679245283019,0.0,0.39195979899497485,False
7,40,0.40087272226810455,0.20125786163522014,0.39195979899497485,0.39195979899497485,True
7,41,0.3996535837650299,0.3371069182389937,0.0,0.39195979899497485,False
7,42,0.40045054256916046,0.3081761006289308,0.0,0.39195979899497485,False
7,43,0.3994613215327263,0.31446540880503143,0.0,0.39195979899497485,False
7,44,0.4005702957510948,0.21006289308176102,0.0,0.39195979899497485,False
7,45,0.39974968135356903,0.3471698113207547,0.0,0.39195979899497485,False
7,46,0.4006136804819107,0.30440251572327043,0.0,0.39195979899497485,False
7,47,0.40091976523399353,0.3132075471698113,0.0,0.39195979899497485,False
7,48,0.3997446224093437,0.23018867924528302,0.0,0.39195979899497485,False
7,49,0.4005493000149727,0.2440251572327044,0.0,0.39195979899497485,False
7,50,0.39994215965270996,0.2880503144654088,0.15577889447236182,0.39195979899497485,False
8,1,0.49136821180582047,0.14968553459119496,0.0,0.0,False
8,2,0.4589599445462227,0.23270440251572327,0.0,0.0,False
8,3,0.4253021106123924,0.14339622641509434,0.0,0.0,False
8,4,0.4111153855919838,0.32075471698113206,0.0,0.0,False
8,5,0.41087137907743454,0.34968553459119495,0.0,0.0,False
8,6,0.39363591372966766,0.37358490566037733,0.0,0.0,False
8,7,0.3939397633075714,0.22767295597484277,0.0,0.0,False
8,8,0.38711031526327133,0.5106918238993711,0.0,0.0,False
8,9,0.38894806057214737,0.5308176100628931,0.0,0.0,False
8,10,0.3848992586135864,0.4138364779874214,0.3969849246231156,0.3969849246231156,True
8,11,0.38389215618371964,0.4729559748427673,0.0,0.3969849246231156,False
8,12,0.38363321125507355,0.5157232704402516,0.0,0.3969849246231156,False
8,13,0.38365893065929413,0.4591194968553459,0.0,0.3969849246231156,False
8,14,0.3822999894618988,0.519496855345912,0.0,0.3969849246231156,False
8,15,0.3823338598012924,0.45031446540880504,0.0,0.3969849246231156,False
8,16,0.3821898102760315,0.5358490566037736,0.0,0.3969849246231156,False
8,17,0.3820861503481865,0.6025157232704402,0.0,0.3969849246231156,False
8,18,0.3824421167373657,0.5106918238993711,0.0,0.3969849246231156,False
8,19,0.3821199759840965,0.4767295597484277,0.0,0.3969849246231156,False
8,20,0.38289155066013336,0.42138364779874216,0.5376884422110553,0.5376884422110553,True
8,21,0.38205983489751816,0.42138364779874216,0.0,0.5376884422110553,False
8,22,0.38381217420101166,0.4981132075471698,0.0,0.5376884422110553,False
8,23,0.3830258622765541,0.4339622641509434,0.0,0.5376884422110553,False
8,24,0.38395877927541733,0.33081761006289306,0.0,0.5376884422110553,False
8,25,0.3818190470337868,0.5169811320754717,0.0,0.5376884422110553,False
8,26,0.38242070376873016,0.4276729559748428,0.0,0.5376884422110553,False
8,27,0.3826482370495796,0.5144654088050314,0.0,0.5376884422110553,False
8,28,0.38218948245048523,0.4867924528301887,0.0,0.5376884422110553,False
8,29,0.38294773548841476,0.49433962264150944,0.0,0.5376884422110553,False
8,30,0.38444091379642487,0.46163522012578617,0.5125628140703518,0.5376884422110553,False
8,31,0.3843591958284378,0.36477987421383645,0.0,0.5376884422110553,False
8,32,0.38310182839632034,0.4238993710691824,0.0,0.5376884422110553,False
8,33,0.3847363740205765,0.3584905660377358,0.0,0.5376884422110553,False
8,34,0.38476867228746414,0.3710691823899371,0.0,0.5376884422110553,False
8,35,0.3833431825041771,0.4138364779874214,0.0,0.5376884422110553,False
8,36,0.38326170295476913,0.37610062893081764,0.0,0.5376884422110553,False
8,37,0.382868692278862,0.42641509433962266,0.0,0.5376884422110553,False
8,38,0.3828478157520294,0.4817610062893082,0.0,0.5376884422110553,False
8,39,0.38270512223243713,0.47547169811320755,0.0,0.5376884422110553,False
8,40,0.3820892423391342,0.4691823899371069,0.628140703517588,0.628140703517588,True
8,41,0.38251449912786484,0.5157232704402516,0.0,0.628140703517588,False
8,42,0.3826352208852768,0.5283018867924528,0.0,0.628140703517588,False
8,43,0.3823174983263016,0.47044025157232705,0.0,0.628140703517588,False
8,44,0.384183794260025,0.3635220125786163,0.0,0.628140703517588,False
8,45,0.38317570835351944,0.4918238993710692,0.0,0.628140703517588,False
8,46,0.38224875926971436,0.4679245283018868,0.0,0.628140703517588,False
8,47,0.38342826068401337,0.4025157232704403,0.0,0.628140703517588,False
8,48,0.38248199969530106,0.4188679245283019,0.0,0.628140703517588,False
8,49,0.38266997784376144,0.4817610062893082,0.0,0.628140703517588,False
8,50,0.38231728225946426,0.5081761006289308,0.34673366834170855,0.628140703517588,False
9,1,0.4952142611145973,0.14088050314465408,0.0,0.0,False
9,2,0.4671311601996422,0.3119496855345912,0.0,0.0,False
9,3,0.41838862746953964,0.36477987421383645,0.0,0.0,False
9,4,0.40968547761440277,0.4050314465408805,0.0,0.0,False
9,5,0.3972710371017456,0.4867924528301887,0.0,0.0,False
9,6,0.38465094566345215,0.6150943396226415,0.0,0.0,False
9,7,0.3816831633448601,0.4742138364779874,0.0,0.0,False
9,8,0.37590551376342773,0.5811320754716981,0.0,0.0,False
9,9,0.37393005192279816,0.5345911949685535,0.0,0.0,False
9,10,0.36971858888864517,0.6176100628930817,0.5527638190954773,0.5527638190954773,True
9,11,0.3697469234466553,0.5144654088050314,0.0,0.5527638190954773,False
9,12,0.3700418472290039,0.6088050314465409,0.0,0.5527638190954773,False
9,13,0.3677738532423973,0.569811320754717,0.0,0.5527638190954773,False
9,14,0.36867519468069077,0.4666666666666667,0.0,0.5527638190954773,False
9,15,0.36679498851299286,0.5974842767295597,0.0,0.5527638190954773,False
9,16,0.36770467460155487,0.43018867924528303,0.0,0.5527638190954773,False
9,17,0.3671969324350357,0.519496855345912,0.0,0.5527638190954773,False
9,18,0.36680855602025986,0.630188679245283,0.0,0.5527638190954773,False
9,19,0.366752453148365,0.5811320754716981,0.0,0.5527638190954773,False
9,20,0.36607779562473297,0.5849056603773585,0.6030150753768844,0.6030150753768844,True
9,21,0.36626530438661575,0.630188679245283,0.0,0.6030150753768844,False
9,22,0.36696967482566833,0.5119496855345912,0.0,0.6030150753768844,False
9,23,0.36783765256404877,0.5320754716981132,0.0,0.6030150753768844,False
9,24,0.3667261376976967,0.5911949685534591,0.0,0.6030150753768844,False
9,25,0.3670877516269684,0.5157232704402516,0.0,0.6030150753768844,False
9,26,0.36676453053951263,0.5584905660377358,0.0,0.6030150753768844,False
9,27,0.3656880781054497,0.6188679245283019,0.0,0.6030150753768844,False
9,28,0.3662136197090149,0.5044025157232704,0.0,0.6030150753768844,False
9,29,0.3657853230834007,0.5836477987421383,0.0,0.6030150753768844,False
9,30,0.36687951534986496,0.5886792452830188,0.6733668341708543,0.6733668341708543,True
9,31,0.3660806939005852,0.6440251572327044,0.0,0.6733668341708543,False
9,32,0.36693423986434937,0.5446540880503145,0.0,0.6733668341708543,False
9,33,0.36806634068489075,0.4981132075471698,0.0,0.6733668341708543,False
9,34,0.36609505116939545,0.5622641509433962,0.0,0.6733668341708543,False
9,35,0.3669012486934662,0.5937106918238994,0.0,0.6733668341708543,False
9,36,0.3667195811867714,0.49937106918238994,0.0,0.6733668341708543,False
9,37,0.3673582747578621,0.5509433962264151,0.0,0.6733668341708543,False
9,38,0.3669847920536995,0.5308176100628931,0.0,0.6733668341708543,False
9,39,0.3664465397596359,0.5735849056603773,0.0,0.6733668341708543,False
9,40,0.3694034367799759,0.5358490566037736,0.5577889447236181,0.6733668341708543,False
9,41,0.3687471076846123,0.4088050314465409,0.0,0.6733668341708543,False
9,42,0.36881154030561447,0.5283018867924528,0.0,0.6733668341708543,False
9,43,0.3674892708659172,0.4880503144654088,0.0,0.6733668341708543,False
9,44,0.36860936135053635,0.37610062893081764,0.0,0.6733668341708543,False
9,45,0.36781638860702515,0.49433962264150944,0.0,0.6733668341708543,False
9,46,0.3671995550394058,0.4817610062893082,0.0,0.6733668341708543,False
9,47,0.36650341004133224,0.47044025157232705,0.0,0.6733668341708543,False
9,48,0.36713848263025284,0.5081761006289308,0.0,0.6733668341708543,False
9,49,0.36675163358449936,0.5584905660377358,0.0,0.6733668341708543,False
9,50,0.3661835342645645,0.6314465408805031,0.5879396984924623,0.6733668341708543,False
10,1,0.4896502271294594,0.14968553459119496,0.0,0.0,False
10,2,0.46688466519117355,0.2528301886792453,0.0,0.0,False
10,3,0.4064626395702362,0.22515723270440252,0.0,0.0,False
10,4,0.40445490181446075,0.5371069182389937,0.0,0.0,False
10,5,0.38045424968004227,0.3232704402515723,0.0,0.0,False
10,6,0.3741188496351242,0.5408805031446541,0.0,0.0,False
10,7,0.36427289992570877,0.48427672955974843,0.0,0.0,False
10,8,0.36198505759239197,0.6364779874213836,0.0,0.0,False
10,9,0.3556990697979927,0.5320754716981132,0.0,0.0,False
10,10,0.35342666506767273,0.5433962264150943,0.5678391959798995,0.5678391959798995,True
10,11,0.35166383534669876,0.6264150943396226,0.0,0.5678391959798995,False
10,12,0.3510170802474022,0.6176100628930817,0.0,0.5678391959798995,False
10,13,0.34887219220399857,0.6716981132075471,0.0,0.5678391959798995,False
10,14,0.348927266895771,0.7647798742138365,0.0,0.5678391959798995,False
10,15,0.34753990918397903,0.8025157232704403,0.0,0.5678391959798995,False
10,16,0.34778060019016266,0.7232704402515723,0.0,0.5678391959798995,False
10,17,0.34707723557949066,0.7937106918238994,0.0,0.5678391959798995,False
10,18,0.34717366844415665,0.7333333333333333,0.0,0.5678391959798995,False
10,19,0.3475375920534134,0.6616352201257861,0.0,0.5678391959798995,False
10,20,0.3471191078424454,0.7371069182389937,0.7738693467336684,0.7738693467336684,True
10,21,0.3487376719713211,0.6830188679245283,0.0,0.7738693467336684,False
10,22,0.35022376477718353,0.5685534591194968,0.0,0.7738693467336684,False
10,23,0.35078608244657516,0.6062893081761006,0.0,0.7738693467336684,False
10,24,0.3484456017613411,0.6176100628930817,0.0,0.7738693467336684,False
10,25,0.3488626033067703,0.5333333333333333,0.0,0.7738693467336684,False
10,26,0.3487066552042961,0.6088050314465409,0.0,0.7738693467336684,False
10,27,0.3485313951969147,0.5433962264150943,0.0,0.7738693467336684,False
10,28,0.34772343188524246,0.680503144654088,0.0,0.7738693467336684,False
10,29,0.3491176888346672,0.5974842767295597,0.0,0.7738693467336684,False
10,30,0.34790048748254776,0.6528301886792452,0.7185929648241206,0.7738693467336684,False
10,31,0.34818149358034134,0.6415094339622641,0.0,0.7738693467336684,False
10,32,0.34836845844984055,0.6188679245283019,0.0,0.7738693467336684,False
10,33,0.34884900599718094,0.6163522012578616,0.0,0.7738693467336684,False
10,34,0.34815027564764023,0.6037735849056604,0.0,0.7738693467336684,False
10,35,0.3479553312063217,0.6477987421383647,0.0,0.7738693467336684,False
10,36,0.3471623733639717,0.6566037735849056,0.0,0.7738693467336684,False
10,37,0.34754492342472076,0.6113207547169811,0.0,0.7738693467336684,False
10,38,0.3476719558238983,0.6666666666666666,0.0,0.7738693467336684,False
10,39,0.3468632474541664,0.710691823899371,0.0,0.7738693467336684,False
10,40,0.347735196352005,0.6415094339622641,0.7135678391959799,0.7738693467336684,False
10,41,0.3476279377937317,0.6679245283018868,0.0,0.7738693467336684,False
10,42,0.3484616279602051,0.6251572327044025,0.0,0.7738693467336684,False
10,43,0.34741827845573425,0.6767295597484276,0.0,0.7738693467336684,False
10,44,0.34743524342775345,0.6477987421383647,0.0,0.7738693467336684,False
10,45,0.34996195137500763,0.5987421383647799,0.0,0.7738693467336684,False
10,46,0.34878064692020416,0.5471698113207547,0.0,0.7738693467336684,False
10,47,0.3475177064538002,0.6955974842767295,0.0,0.7738693467336684,False
10,48,0.3483239784836769,0.6440251572327044,0.0,0.7738693467336684,False
10,49,0.3508920297026634,0.5849056603773585,0.0,0.7738693467336684,False
10,50,0.35218075662851334,0.5371069182389937,0.5477386934673367,0.7738693467336684,False
11,1,0.5120770931243896,0.14968553459119496,0.0,0.0,False
11,2,0.4837881177663803,0.2729559748427673,0.0,0.0,False
11,3,0.41769683361053467,0.22641509433962265,0.0,0.0,False
11,4,0.40154624730348587,0.5484276729559748,0.0,0.0,False
11,5,0.38266418129205704,0.44150943396226416,0.0,0.0,False
11,6,0.3687065467238426,0.5811320754716981,0.0,0.0,False
11,7,0.36069194972515106,0.5547169811320755,0.0,0.0,False
11,8,0.35368842631578445,0.6238993710691824,0.0,0.0,False
11,9,0.34930699318647385,0.5987421383647799,0.0,0.0,False
11,10,0.34598302096128464,0.6553459119496855,0.6231155778894473,0.6231155778894473,True
11,11,0.3435823991894722,0.6150943396226415,0.0,0.6231155778894473,False
11,12,0.34111934155225754,0.7496855345911949,0.0,0.6231155778894473,False
11,13,0.34026581794023514,0.6880503144654088,0.0,0.6231155778894473,False
11,14,0.3384065255522728,0.8226415094339623,0.0,0.6231155778894473,False
11,15,0.34075623005628586,0.6767295597484276,0.0,0.6231155778894473,False
11,16,0.33917001634836197,0.7132075471698113,0.0,0.6231155778894473,False
11,17,0.33803096413612366,0.7584905660377359,0.0,0.6231155778894473,False
11,18,0.3377019315958023,0.7396226415094339,0.0,0.6231155778894473,False
11,19,0.33730587363243103,0.7371069182389937,0.0,0.6231155778894473,False
11,20,0.337137334048748,0.7509433962264151,0.8090452261306532,0.8090452261306532,True
11,21,0.3386079967021942,0.7547169811320755,0.0,0.8090452261306532,False
11,22,0.3374575972557068,0.730817610062893,0.0,0.8090452261306532,False
11,23,0.3381594642996788,0.680503144654088,0.0,0.8090452261306532,False
11,24,0.3379402980208397,0.710691823899371,0.0,0.8090452261306532,False
11,25,0.3376813307404518,0.6654088050314465,0.0,0.8090452261306532,False
11,26,0.337325744330883,0.7383647798742138,0.0,0.8090452261306532,False
11,27,0.33675171434879303,0.7610062893081762,0.0,0.8090452261306532,False
11,28,0.339292548596859,0.5874213836477987,0.0,0.8090452261306532,False
11,29,0.33760955929756165,0.7257861635220125,0.0,0.8090452261306532,False
11,30,0.3390263244509697,0.6352201257861635,0.6231155778894473,0.8090452261306532,False
11,31,0.33813757449388504,0.6666666666666666,0.0,0.8090452261306532,False
11,32,0.339374840259552,0.6779874213836478,0.0,0.8090452261306532,False
11,33,0.3371458500623703,0.6490566037735849,0.0,0.8090452261306532,False
11,34,0.33903928846120834,0.7157232704402515,0.0,0.8090452261306532,False
11,35,0.3376404717564583,0.6616352201257861,0.0,0.8090452261306532,False
11,36,0.3393494039773941,0.6327044025157232,0.0,0.8090452261306532,False
11,37,0.3373154252767563,0.6918238993710691,0.0,0.8090452261306532,False
11,38,0.3378659412264824,0.6867924528301886,0.0,0.8090452261306532,False
11,39,0.3362303376197815,0.8037735849056604,0.0,0.8090452261306532,False
11,40,0.33660854399204254,0.6968553459119496,0.7587939698492462,0.8090452261306532,False
11,41,0.33637286722660065,0.810062893081761,0.0,0.8090452261306532,False
11,42,0.3373122215270996,0.7182389937106918,0.0,0.8090452261306532,False
11,43,0.33670274913311005,0.7823899371069183,0.0,0.8090452261306532,False
11,44,0.3365320712327957,0.7811320754716982,0.0,0.8090452261306532,False
11,45,0.3368735834956169,0.7421383647798742,0.0,0.8090452261306532,False
11,46,0.33684448152780533,0.7119496855345911,0.0,0.8090452261306532,False
11,47,0.339168056845665,0.5823899371069182,0.0,0.8090452261306532,False
11,48,0.338205024600029,0.6415094339622641,0.0,0.8090452261306532,False
11,49,0.336544431746006,0.6830188679245283,0.0,0.8090452261306532,False
11,50,0.33826844394207,0.6628930817610063,0.6633165829145728,0.8090452261306532,False
12,1,0.5087781772017479,0.1459119496855346,0.0,0.0,False
12,2,0.48062876611948013,0.2893081761006289,0.0,0.0,False
12,3,0.40152399241924286,0.28050314465408804,0.0,0.0,False
12,4,0.394426092505455,0.5559748427672956,0.0,0.0,False
12,5,0.36215774714946747,0.5220125786163522,0.0,0.0,False
12,6,0.354889951646328,0.6025157232704402,0.0,0.0,False
12,7,0.3400775268673897,0.4641509433962264,0.0,0.0,False
12,8,0.33579711616039276,0.70062893081761,0.0,0.0,False
12,9,0.3279499262571335,0.670440251572327,0.0,0.0,False
12,10,0.3258352652192116,0.6553459119496855,0.678391959798995,0.678391959798995,True
12,11,0.32222750037908554,0.7446540880503144,0.0,0.678391959798995,False
12,12,0.3206406384706497,0.7522012578616353,0.0,0.678391959798995,False
12,13,0.3199494853615761,0.7572327044025158,0.0,0.678391959798995,False
12,14,0.3178790807723999,0.789937106918239,0.0,0.678391959798995,False
12,15,0.3176111504435539,0.8050314465408805,0.0,0.678391959798995,False
12,16,0.31693173944950104,0.7710691823899372,0.0,0.678391959798995,False
12,17,0.31702710688114166,0.8150943396226416,0.0,0.678391959798995,False
12,18,0.3171214088797569,0.7484276729559748,0.0,0.678391959798995,False
12,19,0.3175470009446144,0.7081761006289308,0.0,0.678391959798995,False
12,20,0.3169872835278511,0.7446540880503144,0.7236180904522613,0.7236180904522613,True
12,21,0.31775495409965515,0.6855345911949685,0.0,0.7236180904522613,False
12,22,0.31877902895212173,0.7283018867924528,0.0,0.7236180904522613,False
12,23,0.31794271618127823,0.6893081761006289,0.0,0.7236180904522613,False
12,24,0.3158878833055496,0.7383647798742138,0.0,0.7236180904522613,False
12,25,0.31615959852933884,0.7622641509433963,0.0,0.7236180904522613,False
12,26,0.31762683391571045,0.7496855345911949,0.0,0.7236180904522613,False
12,27,0.31536687165498734,0.6930817610062893,0.0,0.7236180904522613,False
12,28,0.31793391704559326,0.6993710691823899,0.0,0.7236180904522613,False
12,29,0.31650304794311523,0.6817610062893081,0.0,0.7236180904522613,False
12,30,0.31519027799367905,0.8,0.7889447236180904,0.7889447236180904,True
12,31,0.31634554266929626,0.7622641509433963,0.0,0.7889447236180904,False
12,32,0.3157394602894783,0.7635220125786164,0.0,0.7889447236180904,False
12,33,0.31597360223531723,0.8012578616352202,0.0,0.7889447236180904,False
12,34,0.31503232568502426,0.7169811320754716,0.0,0.7889447236180904,False
12,35,0.31622470915317535,0.7496855345911949,0.0,0.7889447236180904,False
12,36,0.3166217878460884,0.6754716981132075,0.0,0.7889447236180904,False
12,37,0.31653889268636703,0.7421383647798742,0.0,0.7889447236180904,False
12,38,0.31709494441747665,0.7232704402515723,0.0,0.7889447236180904,False
12,39,0.3147294744849205,0.7911949685534592,0.0,0.7889447236180904,False
12,40,0.31683728098869324,0.7270440251572327,0.678391959798995,0.7889447236180904,False
12,41,0.317059762775898,0.6729559748427673,0.0,0.7889447236180904,False
12,42,0.3161848783493042,0.759748427672956,0.0,0.7889447236180904,False
12,43,0.3160269856452942,0.7509433962264151,0.0,0.7889447236180904,False
12,44,0.31681496649980545,0.7018867924528301,0.0,0.7889447236180904,False
12,45,0.31871864944696426,0.6540880503144654,0.0,0.7889447236180904,False
12,46,0.3182021379470825,0.6515723270440251,0.0,0.7889447236180904,False
12,47,0.31956634670495987,0.6352201257861635,0.0,0.7889447236180904,False
12,48,0.31765762716531754,0.6930817610062893,0.0,0.7889447236180904,False
12,49,0.3198282867670059,0.6779874213836478,0.0,0.7889447236180904,False
12,50,0.3178632855415344,0.720754716981132,0.6532663316582915,0.7889447236180904,False
13,1,0.510110042989254,0.15471698113207547,0.0,0.0,False
13,2,0.48177745193243027,0.2641509433962264,0.0,0.0,False
13,3,0.38819512724876404,0.2918238993710692,0.0,0.0,False
13,4,0.38654204457998276,0.640251572327044,0.0,0.0,False
13,5,0.3463130071759224,0.6830188679245283,0.0,0.0,False
13,6,0.34034867584705353,0.5257861635220126,0.0,0.0,False
13,7,0.3205428570508957,0.680503144654088,0.0,0.0,False
13,8,0.31544506549835205,0.7471698113207547,0.0,0.0,False
13,9,0.3057255819439888,0.8,0.0,0.0,False
13,10,0.3032314330339432,0.7358490566037735,0.8442211055276382,0.8442211055276382,True
13,11,0.3007236197590828,0.8025157232704403,0.0,0.8442211055276382,False
13,12,0.29789142310619354,0.8113207547169812,0.0,0.8442211055276382,False
13,13,0.29880979657173157,0.7509433962264151,0.0,0.8442211055276382,False
13,14,0.29731955379247665,0.7761006289308177,0.0,0.8442211055276382,False
13,15,0.2969196140766144,0.810062893081761,0.0,0.8442211055276382,False
13,16,0.29470019042491913,0.7974842767295598,0.0,0.8442211055276382,False
13,17,0.29643112421035767,0.759748427672956,0.0,0.8442211055276382,False
13,18,0.2955467104911804,0.7773584905660378,0.0,0.8442211055276382,False
13,19,0.29433415085077286,0.8,0.0,0.8442211055276382,False
13,20,0.29395123571157455,0.7735849056603774,0.7939698492462312,0.8442211055276382,False
13,21,0.2940477132797241,0.7748427672955975,0.0,0.8442211055276382,False
13,22,0.292855829000473,0.7911949685534592,0.0,0.8442211055276382,False
13,23,0.29215262085199356,0.7811320754716982,0.0,0.8442211055276382,False
13,24,0.29300543665885925,0.8125786163522013,0.0,0.8442211055276382,False
13,25,0.29297277331352234,0.7761006289308177,0.0,0.8442211055276382,False
13,26,0.2921903356909752,0.810062893081761,0.0,0.8442211055276382,False
13,27,0.29212626814842224,0.7823899371069183,0.0,0.8442211055276382,False
13,28,0.2926058694720268,0.8088050314465409,0.0,0.8442211055276382,False
13,29,0.2921687886118889,0.7874213836477988,0.0,0.8442211055276382,False
13,30,0.2942761853337288,0.7572327044025158,0.8391959798994975,0.8442211055276382,False
13,31,0.29478245973587036,0.7685534591194969,0.0,0.8442211055276382,False
13,32,0.2939113974571228,0.7874213836477988,0.0,0.8442211055276382,False
13,33,0.2950775697827339,0.7534591194968554,0.0,0.8442211055276382,False
13,34,0.29164520651102066,0.8025157232704403,0.0,0.8442211055276382,False
13,35,0.2935584485530853,0.7886792452830189,0.0,0.8442211055276382,False
13,36,0.2913084328174591,0.7911949685534592,0.0,0.8442211055276382,False
13,37,0.2934024855494499,0.7987421383647799,0.0,0.8442211055276382,False
13,38,0.29484211653470993,0.7132075471698113,0.0,0.8442211055276382,False
13,39,0.29337937384843826,0.7811320754716982,0.0,0.8442211055276382,False
13,40,0.2932438403367996,0.8088050314465409,0.7236180904522613,0.8442211055276382,False
13,41,0.29135945439338684,0.7861635220125787,0.0,0.8442211055276382,False
13,42,0.2938939929008484,0.8176100628930818,0.0,0.8442211055276382,False
13,43,0.2929534688591957,0.7559748427672957,0.0,0.8442211055276382,False
13,44,0.2920224592089653,0.8377358490566038,0.0,0.8442211055276382,False
13,45,0.2921612337231636,0.8,0.0,0.8442211055276382,False
13,46,0.29227743297815323,0.7974842767295598,0.0,0.8442211055276382,False
13,47,0.29258107393980026,0.7911949685534592,0.0,0.8442211055276382,False
13,48,0.2923950254917145,0.7886792452830189,0.0,0.8442211055276382,False
13,49,0.2917376011610031,0.8,0.0,0.8442211055276382,False
13,50,0.29392144083976746,0.7748427672955975,0.8140703517587939,0.8442211055276382,False
14,1,0.5083650723099709,0.18238993710691823,0.0,0.0,False
14,2,0.47037578374147415,0.32452830188679244,0.0,0.0,False
14,3,0.38074176013469696,0.4880503144654088,0.0,0.0,False
14,4,0.36356984823942184,0.6125786163522012,0.0,0.0,False
14,5,0.3332659378647804,0.6050314465408805,0.0,0.0,False
14,6,0.31775422394275665,0.6477987421383647,0.0,0.0,False
14,7,0.3023878186941147,0.7823899371069183,0.0,0.0,False
14,8,0.2943849340081215,0.6968553459119496,0.0,0.0,False
14,9,0.28876033425331116,0.7534591194968554,0.0,0.0,False
14,10,0.2837938517332077,0.7974842767295598,0.8090452261306532,0.8090452261306532,True
14,11,0.27992404997348785,0.8012578616352202,0.0,0.8090452261306532,False
14,12,0.2769683301448822,0.8402515723270441,0.0,0.8090452261306532,False
14,13,0.2765544354915619,0.8314465408805032,0.0,0.8090452261306532,False
14,14,0.27672357112169266,0.8339622641509434,0.0,0.8090452261306532,False
14,15,0.27700234949588776,0.7987421383647799,0.0,0.8090452261306532,False
14,16,0.27471648156642914,0.8327044025157233,0.0,0.8090452261306532,False
14,17,0.2720901295542717,0.8603773584905661,0.0,0.8090452261306532,False
14,18,0.2733072340488434,0.8113207547169812,0.0,0.8090452261306532,False
14,19,0.2764947786927223,0.759748427672956,0.0,0.8090452261306532,False
14,20,0.27267782390117645,0.7773584905660378,0.7386934673366834,0.8090452261306532,False
14,21,0.27160488814115524,0.8188679245283019,0.0,0.8090452261306532,False
14,22,0.2713344171643257,0.8515723270440252,0.0,0.8090452261306532,False
14,23,0.27292685210704803,0.8025157232704403,0.0,0.8090452261306532,False
14,24,0.270920068025589,0.8578616352201258,0.0,0.8090452261306532,False
14,25,0.27086859941482544,0.8226415094339623,0.0,0.8090452261306532,False
14,26,0.2719212844967842,0.8679245283018868,0.0,0.8090452261306532,False
14,27,0.27236321568489075,0.8050314465408805,0.0,0.8090452261306532,False
14,28,0.2700733318924904,0.8578616352201258,0.0,0.8090452261306532,False
14,29,0.2695940285921097,0.8628930817610063,0.0,0.8090452261306532,False
14,30,0.271781861782074,0.8188679245283019,0.8492462311557789,0.8492462311557789,True
14,31,0.27153556793928146,0.8075471698113208,0.0,0.8492462311557789,False
14,32,0.27017784118652344,0.8314465408805032,0.0,0.8492462311557789,False
14,33,0.27143286913633347,0.8402515723270441,0.0,0.8492462311557789,False
14,34,0.27293142676353455,0.7786163522012579,0.0,0.8492462311557789,False
14,35,0.271423302590847,0.8289308176100629,0.0,0.8492462311557789,False
14,36,0.27213041484355927,0.8238993710691824,0.0,0.8492462311557789,False
14,37,0.27105800807476044,0.8314465408805032,0.0,0.8492462311557789,False
14,38,0.2722614035010338,0.8226415094339623,0.0,0.8492462311557789,False
14,39,0.271185502409935,0.8238993710691824,0.0,0.8492462311557789,False
14,40,0.2714822068810463,0.8427672955974843,0.7839195979899497,0.8492462311557789,False
14,41,0.2716539576649666,0.8,0.0,0.8492462311557789,False
14,42,0.27076250314712524,0.8327044025157233,0.0,0.8492462311557789,False
14,43,0.271763876080513,0.8,0.0,0.8492462311557789,False
14,44,0.2695140019059181,0.8553459119496856,0.0,0.8492462311557789,False
14,45,0.27145014703273773,0.8327044025157233,0.0,0.8492462311557789,False
14,46,0.2704101949930191,0.8628930817610063,0.0,0.8492462311557789,False
14,47,0.2699320986866951,0.8465408805031447,0.0,0.8492462311557789,False
14,48,0.27011688798666,0.8477987421383648,0.0,0.8492462311557789,False
14,49,0.27039506286382675,0.8603773584905661,0.0,0.8492462311557789,False
14,50,0.2701554447412491,0.8591194968553459,0.8793969849246231,0.8793969849246231,True
15,1,0.5103927925229073,0.17232704402515722,0.0,0.0,False
15,2,0.46294741332530975,0.1660377358490566,0.0,0.0,False
15,3,0.3676554784178734,0.4591194968553459,0.0,0.0,False
15,4,0.34845907986164093,0.660377358490566,0.0,0.0,False
15,5,0.31604139506816864,0.6528301886792452,0.0,0.0,False
15,6,0.29690025746822357,0.6389937106918239,0.0,0.0,False
15,7,0.28413738310337067,0.7937106918238994,0.0,0.0,False
15,8,0.27294887602329254,0.8251572327044026,0.0,0.0,False
15,9,0.2681342661380768,0.7861635220125787,0.0,0.0,False
15,10,0.2620551958680153,0.8540880503144654,0.8542713567839196,0.8542713567839196,True
15,11,0.25916628539562225,0.879245283018868,0.0,0.8542713567839196,False
15,12,0.25793348997831345,0.8679245283018868,0.0,0.8542713567839196,False
15,13,0.25639519840478897,0.8767295597484277,0.0,0.8542713567839196,False
15,14,0.2552971616387367,0.8754716981132076,0.0,0.8542713567839196,False
15,15,0.25452348589897156,0.889308176100629,0.0,0.8542713567839196,False
